anio,entidad_federativa,municipio,localidad,cct,nombre,ambito,nivel,anio_creacion,antiguedad,alimentacion_agua,bebederos,descarga_agua_residual,con_luz,telefonia_fija,internet,nivel_accesibilidad,wc_alumnos,wc_alumnas,wc_discapacitados,wc_docentes,condicion_fis_wc,num_aulas,estructuras_atipicas,num_edificios,plan_proteccion_civil,mesa_binaria,mesa,silla,silla_paleta,mesa_banco,mesa_banco_binario,pizarron,computadora,laptop,cancha_deportiva,cubierta_techumbre_ext,fn_nombre,entidad_federativa_etq
2021,GUERRERO,COPANATOYAC,GUACAMAYA,12DCC0762B,RODOLFO NERI VELA,RURAL,PREESCOLAR,2003,11 A 20 AÑOS,CUERPO DE AGUA,SIN BEBEDERO,NO TIENE,CON LUZ,SIN TELÉFONO,SIN INTERNET,NULA,0,0,0,0,MALAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,SIN PLAN DE PROTECCIÓN CIVIL,15,0,41,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2021,AGUASCALIENTES,RINCON DE ROMOS,EL MILAGRO,01DJN0104A,AMADO NERVO,RURAL,PREESCOLAR,1981,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,OTRO,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,16,30,0,0,0,2,1,0,SIN CANCHA,CON TECHUMBRE,,Aguascalientes
2021,GUERRERO,ATLIXTAC,TLATLAUQUITEPEC,12DCC0194Z,JUAN N ALVAREZ,RURAL,PREESCOLAR,1982,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,4,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,117,0,345,0,0,0,11,0,0,SIN CANCHA,CON TECHUMBRE,,Guerrero
2021,GUERRERO,CHILPANCINGO DE LOS BRAVO,CAJELITOS,12DJN6147T,FRIDA KAHLO,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,0,0,0,0,REGULARES,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,35,0,70,0,0,2,2,0,0,SIN CANCHA,CON TECHUMBRE,,Guerrero
2021,GUERRERO,XOCHISTLAHUACA,PLAN MAGUEY II,12DCC0259T,SOR JUANA INES DE LA CRUZ,RURAL,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,23,0,42,0,0,0,2,1,1,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2021,GUERRERO,CHILPANCINGO DE LOS BRAVO,MAZATLÁN,12DES0170P,GERARDO RAFAEL CATALAN CALVO,RURAL,SECUNDARIA,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,4,1,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 8 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,18,0,270,0,0,3,3,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,GUERRERO,ZAPOTITLÁN TABLAS,HUIZTLATZALA,12DPB0091I,RAFAEL RAMIREZ,RURAL,PRIMARIA,1965,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,MALAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,6,15,270,0,0,9,0,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,YUCATÁN,BUCTZOTZ,BUCTZOTZ,31EML0007R,CENTRO DE ATENCION MULTIPLE NUM. 21,URBANO,CAM,1993,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,4,0,1,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,15,18,102,0,0,0,7,5,0,CON CANCHA,CON TECHUMBRE,,Yucatán
2021,CHIHUAHUA,MEOQUI,LÁZARO CÁRDENAS,08DJN0804N,RAMON LOPEZ VELARDE,URBANO,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,3,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,15,70,0,0,0,0,1,0,SIN CANCHA,CON TECHUMBRE,,Chihuahua
2021,CHIHUAHUA,JUÁREZ,JUÁREZ,08DES0023T,SECUNDARIA GENERAL ES-23,URBANO,SECUNDARIA,1988,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,5,7,0,1,REGULARES,18 O MÁS AULAS,CON ESTRUCTURA ATÍPICA,CON 9 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,28,28,630,0,0,28,13,0,CON CANCHA,CON TECHUMBRE,,Chihuahua
2021,TABASCO,CÁRDENAS,SANTANA 3RA. SECCIÓN B,27DPR1084I,JEREMIAS MANUBE BALCAZAR,RURAL,PRIMARIA,1968,MÁS DE 50 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,CON INTERNET,NULA,1,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,15,4,55,0,0,0,3,0,0,SIN CANCHA,SIN TECHUMBRE,,Tabasco
2021,GUERRERO,QUECHULTENANGO,NACAXTLÁN,12DPR1898B,CUAUHTEMOC,RURAL,PRIMARIA,1963,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,1,1,0,2,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,0,175,0,0,7,4,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2021,GUERRERO,JUAN R. ESCUDERO,TIERRA COLORADA,12DPR2157P,REVOLUCION SOCIAL,URBANO,PRIMARIA,1938,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,COMPLETA,10,15,0,4,BUENAS,18 O MÁS AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,227,526,0,95,19,15,1,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,CHIHUAHUA,JUAREZ,JUAREZ,08DJN0629Y,XOCHIPILLI,URBANO,PREESCOLAR,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,3,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,28,90,0,0,0,6,1,1,SIN CANCHA,CON TECHUMBRE,,Chihuahua
2021,GUERRERO,CHILAPA DE ÁLVAREZ,MEXCALTEPEC I,12DCC0430M,CONSTITUCION,RURAL,PREESCOLAR,1990,31 A 40 AÑOS,PIPAS,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,12,0,0,30,0,0,2,1,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2021,YUCATÁN,TIZIMÍN,TIXCANCAL,31DCC0207B,FRANCISCO I. MADERO,RURAL,PREESCOLAR,1978,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,80,90,0,0,0,0,0,1,SIN CANCHA,CON TECHUMBRE,,Yucatán
2021,SAN LUIS POTOSÍ,TANCANHUITZ,COYOL JÁ (TZÁC ANAM),24DPR1910L,MARIANO MATAMOROS,RURAL,PRIMARIA,1978,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,2,0,35,0,0,3,0,0,CON CANCHA,CON TECHUMBRE,,San Luis Potosí
2021,GUERRERO,TLACOAPA,CHIRIMOYO,12DPB0064L,BENITO JUAREZ,RURAL,PRIMARIA,1965,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,1,MALAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,MÁS DE 10 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,1,80,0,0,0,0,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,DURANGO,GÓMEZ PALACIO,SAN JOSÉ DE VIÑEDO,10DTV0187W,TELESECUNDARIA NUM. 187,RURAL,SECUNDARIA,1984,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,CON TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,12,0,0,93,0,0,6,1,20,CON CANCHA,CON TECHUMBRE,,Durango
2021,YUCATÁN,UMÁN,UMÁN,31DPR0004M,DELIA MARIA PINELO RODRIGUEZ,URBANO,PRIMARIA,1987,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,5,5,0,2,BUENAS,12 A 17 AULAS,SIN ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,80,180,200,0,0,10,0,0,CON CANCHA,CON TECHUMBRE,,Yucatán
2021,ZACATECAS,CALERA,RAMÓN LÓPEZ VELARDE (TORIBIO),32DJN0723C,SOR JUANA INES DE LA CRUZ,RURAL,PREESCOLAR,2010,11 A 20 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,45,120,0,0,0,4,1,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2021,YUCATÁN,MÉRIDA,MÉRIDA,31DJN0210E,ICHCAANSIHO,URBANO,PREESCOLAR,1984,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,4,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,75,172,0,0,0,6,0,1,SIN CANCHA,CON TECHUMBRE,,Yucatán
2021,GUERRERO,TAXCO DE ALARCÓN,EL HORCONCITO,12DPR1028O,LIC. DON BENITO JUAREZ,RURAL,PRIMARIA,1974,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,1,1,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,9,18,0,0,0,1,0,0,CON CANCHA,SIN TECHUMBRE,,Guerrero
2021,GUERRERO,TELOLOAPAN,ACATEMPAN,12DPR0165K,INDEPENDENCIA,RURAL,PRIMARIA,1982,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,COMPLETA,3,4,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,3,0,95,0,0,7,17,0,CON CANCHA,SIN TECHUMBRE,,Guerrero
2021,YUCATÁN,CHICXULUB PUEBLO,CHICXULUB PUEBLO,31EPR0018O,FELIPE CARRILLO PUERTO,URBANO,PRIMARIA,1935,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,3,0,4,REGULARES,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,51,6,122,52,35,0,14,20,2,SIN CANCHA,CON TECHUMBRE,,Yucatán
2021,ZACATECAS,PINOS,SAUZ DE SAN MARTÍN,32DJN1031Z,JUAN ESCUTIA,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,15,25,0,0,0,1,1,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2021,GUERRERO,ACAPULCO DE JUÁREZ,ACAPULCO DE JUÁREZ,12DPB1121T,VE ESAVI,URBANO,PRIMARIA,1982,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,0,310,0,0,13,2,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,TABASCO,CENTRO,BUENA VISTA RÍO NUEVO 3RA. SECCIÓN,27DPR1058K,MI PATRIA,RURAL,PRIMARIA,1948,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,5,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,35,9,69,70,0,0,6,3,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2021,TABASCO,PARAÍSO,PUERTO CEIBA,27EES0094A,PUERTO CEIBA,RURAL,SECUNDARIA,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,3,0,0,REGULARES,12 A 17 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,15,20,300,0,0,15,5,4,SIN CANCHA,CON TECHUMBRE,,Tabasco
2021,TABASCO,NACAJUCA,EL ZAPOTE,27DPR0766F,REMEDIOS NEY,RURAL,PRIMARIA,2008,11 A 20 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,2,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,6,8,167,0,0,6,0,0,SIN CANCHA,SIN TECHUMBRE,,Tabasco
2021,YUCATÁN,MAXCANÚ,SAN RAFAEL,31DCC0060Z,NICOLAS BRAVO,RURAL,PREESCOLAR,1986,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,1,2,2,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,30,66,0,0,0,3,2,0,SIN CANCHA,CON TECHUMBRE,,Yucatán
2021,GUERRERO,ZIHUATANEJO DE AZUETA,ZIHUATANEJO,12DJN0516H,RAUL POUS ORTIZ,URBANO,PREESCOLAR,1980,41 A 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,4,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,80,0,150,0,0,0,7,0,0,SIN CANCHA,CON TECHUMBRE,,Guerrero
2021,GUERRERO,TLAPA DE COMONFORT,TRES CAMINOS,12DCC1143Z,MOCTEZUMA XOCOYOTZIN,RURAL,PREESCOLAR,2003,11 A 20 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,0,0,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,20,47,0,0,0,2,0,1,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,GUERRERO,COYUCA DE BENÍTEZ,AGUAS BLANCAS,12DJN3541A,JUAN RUIZ DE ALARCON,RURAL,PREESCOLAR,1987,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,NULA,1,1,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,12,40,0,0,0,3,0,0,SIN CANCHA,CON TECHUMBRE,,Guerrero
2021,GUERRERO,COCHOAPA EL GRANDE,DIVINO PASTOR,12DPB1171A,FERNANDO MONTES DE OCA,RURAL,PRIMARIA,1997,21 A 30 AÑOS,CUERPO DE AGUA,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,COMPLETA,1,1,1,0,REGULARES,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,2,2,23,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2021,YUCATÁN,TIZIMÍN,TIZIMÍN,31DCC2016Z,VICTOR MANUEL CERVERA PACHECO,RURAL,PREESCOLAR,2001,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,4,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,3,42,101,0,0,0,3,1,4,SIN CANCHA,CON TECHUMBRE,,Yucatán
2021,GUERRERO,ACATEPEC,CUIXINIPA,12DCC0108N,FERNANDO MONTES DE OCA,RURAL,PREESCOLAR,1979,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,25,55,0,0,0,2,1,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2021,GUERRERO,IGUALA DE LA INDEPENDENCIA,IGUALA DE LA INDEPENDENCIA,12DPB1126O,CUAUHTEMOC,URBANO,PRIMARIA,2005,11 A 20 AÑOS,POZO,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,6,30,125,0,0,6,13,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,GUERRERO,PUNGARABATO,QUERENDAS,12EJN0186F,NIÑOS HEROES,RURAL,PREESCOLAR,1986,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,NULA,1,3,0,2,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,50,0,100,0,0,0,4,0,0,SIN CANCHA,CON TECHUMBRE,,Guerrero
2021,TABASCO,JALAPA,PROGRESO,27DPR0500Z,LIC. CARLOS A. MADRAZO BECERRA,RURAL,PRIMARIA,1978,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,4,1,30,0,0,1,0,0,CON CANCHA,CON TECHUMBRE,,Tabasco
2021,YUCATÁN,OXKUTZCAB,EMILIANO ZAPATA,31DCC0052Q,NACHI COCOM,RURAL,PREESCOLAR,1998,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,2,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,2,32,89,0,0,0,3,0,0,SIN CANCHA,CON TECHUMBRE,,Yucatán
2021,DURANGO,-,-,10EJN0576X,DANIEL GOLEMAN,URBANO,PREESCOLAR,2013,10 AÑOS O MENOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,4,6,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,SIN PLAN DE PROTECCIÓN CIVIL,0,40,80,0,0,0,0,0,0,SIN CANCHA,CON TECHUMBRE,,Durango
2021,GUERRERO,TLACOAPA,EL CAMPANARIO,12DPB0503T,LIC. ADOLFO LOPEZ MATEOS,RURAL,PRIMARIA,1987,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,NULA,1,1,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,MÁS DE 10 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,50,25,65,0,0,5,5,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,GUERRERO,TLAPA DE COMONFORT,MEXCALA,12DCC1137P,LA LUZ DEL SABER,RURAL,PREESCOLAR,2005,11 A 20 AÑOS,CUERPO DE AGUA,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,1,6,9,0,3,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
2021,GUERRERO,XOCHISTLAHUACA,GUADALUPE VICTORIA,12DCC0368Z,CENTRO DE CASTELLANIZACION,RURAL,PREESCOLAR,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,120,0,123,0,0,0,5,0,0,CON CANCHA,CON TECHUMBRE,,Guerrero
2021,SAN LUIS POTOSÍ,TAMUÍN,EL CARRIZO,24ETV1373A,ANTONIO DIAZ SOTO Y GAMA,RURAL,SECUNDARIA,1998,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,3,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,4,52,59,0,15,0,5,1,1,SIN CANCHA,CON TECHUMBRE,,San Luis Potosí
2021,GUERRERO,TLAPEHUALA,TLAPEHUALA,12DML0027R,CENTRO DE ATENCION MULTIPLE NUM. 27,URBANO,CAM,1998,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,2,0,REGULARES,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,36,0,72,20,0,0,3,0,0,SIN CANCHA,SIN TECHUMBRE,,Guerrero
